DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime	Week
2018-04-19 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1151.9	2018-04-30 13:31:13	4
2018-04-19 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1143.2	2018-04-30 13:31:13	4
2018-04-19 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1133.4	2018-04-30 13:31:13	4
2018-04-19 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1093.9	2018-04-30 13:31:13	4
2018-04-19 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1101.8	2018-04-30 13:31:13	4
2018-04-19 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1075.4	2018-04-30 13:31:13	4
2018-04-19 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1057.9	2018-04-30 13:31:13	4
2018-04-19 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1025.1	2018-04-30 13:31:13	4
2018-04-19 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1023.2	2018-04-30 13:31:13	4
2018-04-19 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1005.5	2018-04-30 13:31:13	4
2018-04-19 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	989.1	2018-04-30 13:31:13	4
2018-04-19 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	991.0	2018-04-30 13:31:13	4
2018-04-19 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1030.6	2018-04-30 13:31:13	4
2018-04-19 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	962.2	2018-04-30 13:31:13	4
2018-04-19 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	865.1	2018-04-30 13:31:13	4
2018-04-19 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	802.8	2018-04-30 13:31:13	4
2018-04-19 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	773.1	2018-04-30 13:31:13	4
2018-04-19 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	761.8	2018-04-30 13:31:13	4
2018-04-20 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	752.5	2018-04-30 13:31:13	4
2018-04-20 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	759.5	2018-04-30 13:31:13	4
2018-04-20 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	780.8	2018-04-30 13:31:13	4
2018-04-20 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	876.8	2018-04-30 13:31:13	4
2018-04-20 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1007.4	2018-04-30 13:31:13	4
2018-04-20 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1107.5	2018-04-30 13:31:13	4
2018-04-20 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1132.7	2018-04-30 13:31:13	4
2018-04-20 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1113.4	2018-04-30 13:31:13	4
2018-04-20 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1092.9	2018-04-30 13:31:13	4
2018-04-20 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1068.5	2018-04-30 13:31:13	4
2018-04-20 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1074.5	2018-04-30 13:31:13	4
2018-04-20 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1050.3	2018-04-30 11:01:10	4
2018-04-20 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1032.7	2018-04-30 11:01:10	4
2018-04-20 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	998.7	2018-04-30 11:01:10	4
2018-04-20 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	983.8	2018-04-30 11:01:10	4
2018-04-20 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	969.7	2018-04-30 11:01:10	4
2018-04-20 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	961.3	2018-04-30 11:01:10	4
2018-04-20 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	940.8	2018-04-30 11:01:10	4
2018-04-20 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	969.6	2018-04-30 11:01:10	4
2018-04-20 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	912.7	2018-04-30 11:01:10	4
2018-04-20 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	831.5	2018-04-30 11:01:10	4
2018-04-20 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	773.6	2018-04-30 11:01:10	4
2018-04-20 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	735.9	2018-04-30 11:01:10	4
2018-04-20 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	721.1	2018-04-30 11:01:10	4
2018-04-21 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	711.6	2018-04-30 11:01:10	4
2018-04-21 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	704.3	2018-04-30 11:01:10	4
2018-04-21 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	704.5	2018-04-30 11:01:10	4
2018-04-21 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	718.6	2018-04-30 11:01:10	4
2018-04-21 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	774.9	2018-04-30 11:01:10	4
2018-04-21 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	856.7	2018-04-30 11:01:10	4
2018-04-21 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	916.0	2018-04-30 11:01:10	4
2018-04-21 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	939.9	2018-04-30 11:01:10	4
2018-04-21 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	939.5	2018-04-30 11:01:10	4
2018-04-21 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	930.2	2018-04-30 11:01:10	4
2018-04-21 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	918.6	2018-04-30 11:01:10	4
2018-04-21 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	889.5	2018-04-30 11:01:10	4
2018-04-21 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	877.4	2018-04-30 11:01:10	4
2018-04-21 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	869.0	2018-04-30 11:01:10	4
2018-04-21 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	872.4	2018-04-30 11:01:10	4
2018-04-21 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	867.7	2018-04-30 11:01:10	4
2018-04-21 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	865.7	2018-04-30 11:01:10	4
2018-04-21 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	867.6	2018-04-30 10:46:16	4
2018-04-21 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	897.0	2018-04-30 10:46:16	4
2018-04-21 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	861.2	2018-04-30 10:46:16	4
2018-04-21 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	795.0	2018-04-30 10:46:16	4
2018-04-21 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	743.2	2018-04-30 10:46:16	4
2018-04-21 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	720.3	2018-04-30 10:46:16	4
2018-04-21 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	703.1	2018-04-30 10:46:16	4
2018-04-22 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	690.6	2018-04-30 10:46:09	4
2018-04-22 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	688.0	2018-04-30 10:46:09	4
2018-04-22 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	684.8	2018-04-30 10:46:09	4
2018-04-22 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	674.5	2018-04-30 10:46:09	4
2018-04-22 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	713.9	2018-04-30 10:46:09	4
2018-04-22 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	790.6	2018-04-30 10:46:09	4
2018-04-22 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	882.1	2018-04-30 10:46:09	4
2018-04-22 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	905.2	2018-04-30 10:46:09	4
2018-04-22 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	899.6	2018-04-30 10:46:09	4
2018-04-22 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	896.2	2018-04-30 10:46:09	4
2018-04-22 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	884.0	2018-04-30 10:46:09	4
2018-04-22 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	876.1	2018-04-30 10:46:09	4
2018-04-22 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	873.5	2018-04-30 10:46:09	4
2018-04-22 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	869.7	2018-04-30 10:46:09	4
2018-04-22 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	890.1	2018-04-30 10:46:09	4
2018-04-22 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	903.3	2018-04-30 10:46:09	4
2018-04-22 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	913.1	2018-04-30 10:46:09	4
2018-04-22 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	911.9	2018-04-30 10:46:09	4
2018-04-22 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	953.9	2018-04-30 10:46:09	4
2018-04-22 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	911.9	2018-04-30 10:46:09	4
2018-04-22 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	824.0	2018-04-30 10:46:09	4
2018-04-22 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	771.9	2018-04-30 10:46:09	4
2018-04-22 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	749.5	2018-04-30 10:46:09	4
2018-04-22 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	739.1	2018-04-30 10:46:09	4
2018-04-23 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	737.0	2018-04-30 10:46:06	5
2018-04-23 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	748.3	2018-04-30 10:46:06	5
2018-04-23 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	764.6	2018-04-30 10:46:06	5
2018-04-23 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	872.1	2018-04-30 10:46:06	5
2018-04-23 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	989.2	2018-04-30 10:46:06	5
2018-04-23 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1099.0	2018-04-30 10:46:06	5
2018-04-23 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1136.4	2018-04-30 10:46:06	5
2018-04-23 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1124.5	2018-04-30 10:46:06	5
2018-04-23 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1107.5	2018-04-30 10:46:06	5
2018-04-23 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1087.6	2018-04-30 10:46:06	5
2018-04-23 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1103.9	2018-04-30 10:46:06	5
2018-04-23 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1071.3	2018-04-30 10:46:06	5
2018-04-23 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1064.9	2018-04-30 10:46:06	5
2018-04-23 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1029.6	2018-04-30 10:46:06	5
2018-04-23 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1012.7	2018-04-30 10:46:06	5
2018-04-23 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	996.7	2018-04-30 10:46:06	5
2018-04-23 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	989.2	2018-04-30 10:46:06	5
2018-04-23 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	985.6	2018-04-30 10:46:06	5
2018-04-23 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1010.9	2018-04-30 10:46:06	5
2018-04-23 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	951.1	2018-04-30 10:46:06	5
2018-04-23 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	856.0	2018-04-30 10:46:06	5
2018-04-23 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	798.9	2018-04-30 10:46:06	5
2018-04-23 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	758.9	2018-04-30 10:46:06	5
2018-04-23 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	737.5	2018-04-30 10:46:06	5
2018-04-24 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	730.4	2018-04-30 10:46:06	5
2018-04-24 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	729.7	2018-04-30 10:46:06	5
2018-04-24 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	741.8	2018-04-30 10:46:06	5
2018-04-24 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	839.6	2018-04-30 10:46:06	5
2018-04-24 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	965.3	2018-04-30 10:46:06	5
2018-04-24 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1079.2	2018-04-30 10:46:06	5
2018-04-24 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1125.7	2018-04-30 10:46:06	5
2018-04-24 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1128.3	2018-04-30 10:31:30	5
2018-04-24 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1117.3	2018-04-30 10:31:30	5
2018-04-24 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1093.1	2018-04-30 10:31:30	5
2018-04-24 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1096.2	2018-04-30 10:31:30	5
2018-04-24 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1089.5	2018-04-30 10:31:30	5
2018-04-24 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1081.7	2018-04-30 10:31:30	5
2018-04-24 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1052.8	2018-04-30 10:31:30	5
2018-04-24 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1033.1	2018-04-30 10:31:30	5
2018-04-24 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1015.5	2018-04-30 10:31:30	5
2018-04-24 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	996.1	2018-04-30 10:31:30	5
2018-04-24 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	980.9	2018-04-30 10:31:30	5
2018-04-24 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	996.0	2018-04-30 10:31:30	5
2018-04-24 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	925.1	2018-04-30 10:31:30	5
2018-04-24 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	837.2	2018-04-30 10:31:33	5
2018-04-24 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	786.2	2018-04-30 10:31:30	5
2018-04-24 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	760.8	2018-04-30 10:31:30	5
2018-04-24 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	741.9	2018-04-30 10:31:30	5
2018-04-25 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	735.8	2018-04-30 10:31:23	5
2018-04-25 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	737.1	2018-04-30 10:31:23	5
2018-04-25 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	758.4	2018-04-30 10:31:23	5
2018-04-25 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	851.3	2018-04-30 10:31:23	5
2018-04-25 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	972.4	2018-04-30 10:31:23	5
2018-04-25 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1093.2	2018-04-30 10:31:23	5
2018-04-25 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1140.2	2018-04-30 10:31:23	5
2018-04-25 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1147.6	2018-04-30 10:31:23	5
2018-04-25 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1133.9	2018-04-30 10:31:23	5
2018-04-25 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1119.8	2018-04-30 10:31:23	5
2018-04-25 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1131.3	2018-04-30 10:31:23	5
2018-04-25 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1119.9	2018-04-30 10:31:23	5
2018-04-25 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1101.2	2018-04-30 10:31:23	5
2018-04-25 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1070.6	2018-04-30 10:31:23	5
2018-04-25 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1047.4	2018-04-30 10:31:23	5
2018-04-25 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1030.8	2018-04-30 10:31:23	5
2018-04-25 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1005.4	2018-04-30 10:31:23	5
2018-04-25 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	981.7	2018-04-30 10:31:23	5
2018-04-25 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1001.7	2018-04-30 10:31:23	5
2018-04-25 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	934.0	2018-04-30 10:31:23	5
2018-04-25 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	846.6	2018-04-30 10:31:23	5
2018-04-25 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	793.7	2018-04-30 10:31:23	5
2018-04-25 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	750.0	2018-04-30 10:31:23	5
2018-04-25 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	738.7	2018-04-30 10:31:23	5
2018-04-26 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	729.1	2018-04-30 10:31:21	5
2018-04-26 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	736.7	2018-04-30 10:31:21	5
2018-04-26 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	745.2	2018-04-30 10:31:21	5
2018-04-26 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	854.0	2018-04-30 10:31:21	5
2018-04-26 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	977.3	2018-04-30 10:31:21	5
2018-04-26 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1094.8	2018-04-30 10:31:21	5
2018-04-26 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1128.9	2018-04-30 10:31:21	5
2018-04-26 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1120.2	2018-04-30 10:31:21	5
2018-04-26 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1116.8	2018-04-30 10:31:21	5
2018-04-26 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1091.6	2018-04-30 10:31:21	5
2018-04-26 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1109.1	2018-04-30 10:31:21	5
2018-04-26 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1091.7	2018-04-30 10:31:21	5
2018-04-26 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1077.3	2018-04-30 10:31:21	5
2018-04-26 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1042.8	2018-04-30 10:31:21	5
2018-04-26 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1024.8	2018-04-30 10:31:21	5
2018-04-26 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1006.2	2018-04-30 10:31:21	5
2018-04-26 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	993.1	2018-04-30 10:31:21	5
2018-04-26 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	980.0	2018-04-30 10:31:21	5
2018-04-26 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	997.1	2018-04-30 10:31:21	5
2018-04-26 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	949.2	2018-04-30 10:31:21	5
2018-04-26 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	861.9	2018-04-30 10:31:21	5
2018-04-26 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	798.7	2018-04-30 10:31:21	5
2018-04-26 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	762.4	2018-04-30 10:31:21	5
2018-04-26 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	744.0	2018-04-27 11:46:11	5
2018-04-27 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	735.4	2018-04-27 11:46:11	5
2018-04-27 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	743.3	2018-04-27 11:46:11	5
2018-04-27 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	749.5	2018-04-27 11:31:18	5
2018-04-27 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	853.4	2018-04-27 11:31:18	5
2018-04-27 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	971.7	2018-04-27 11:31:18	5
2018-04-27 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1084.8	2018-04-27 11:01:40	5
2018-04-27 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1113.7	2018-04-27 11:01:40	5
2018-04-27 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1115.3	2018-04-27 11:16:07	5
2018-04-27 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1106.5	2018-04-27 11:46:11	5
2018-04-27 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1089.9	2018-04-27 12:46:08	5
2018-04-27 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1118.5	2018-04-27 13:46:14	5
2018-04-27 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1104.2	2018-04-27 16:01:12	5
2018-04-27 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1078.0	2018-04-27 16:31:27	5
2018-04-27 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1045.0	2018-04-27 16:46:14	5
2018-04-27 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1018.5	2018-04-27 17:46:09	5
2018-04-27 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	997.2	2018-04-27 18:46:09	5
2018-04-27 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	972.7	2018-04-27 19:46:06	5
2018-04-27 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	959.7	2018-04-27 20:46:07	5
2018-04-27 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	977.8	2018-04-27 21:46:06	5
2018-04-27 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	946.0	2018-04-27 22:46:08	5
2018-04-27 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	855.1	2018-04-27 23:46:06	5
2018-04-27 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	795.8	2018-04-28 00:46:05	5
2018-04-27 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	749.2	2018-04-28 01:46:07	5
2018-04-27 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	738.9	2018-04-28 02:46:06	5
2018-04-28 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	720.4	2018-04-30 10:31:20	5
2018-04-28 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	717.8	2018-04-28 04:46:07	5
2018-04-28 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	702.6	2018-04-28 05:46:05	5
2018-04-28 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	728.3	2018-04-28 06:46:15	5
2018-04-28 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	786.2	2018-04-28 07:46:09	5
2018-04-28 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	864.1	2018-04-28 08:46:10	5
2018-04-28 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	924.1	2018-04-28 09:46:11	5
2018-04-28 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	948.3	2018-04-28 10:46:08	5
2018-04-28 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	941.9	2018-04-28 11:46:08	5
2018-04-28 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	926.9	2018-04-28 12:46:02	5
2018-04-28 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	907.4	2018-04-28 13:46:06	5
2018-04-28 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	881.7	2018-04-28 15:01:09	5
2018-04-28 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	859.9	2018-04-28 15:46:06	5
